id,earmark_id,raw_name,crp_id,standardized_name,chamber,party,state,district
38501,22132,Schumer,N00001093,Charles E Schumer,s,D,NY,
38625,22187,Schumer,N00001093,Charles E Schumer,s,D,NY,
39161,22331,Schumer,N00001093,Charles E Schumer,s,D,NY,
39950,22814,Schumer,N00001093,Charles E Schumer,s,D,NY,
40089,22910,Schumer,N00001093,Charles E Schumer,s,D,NY,
40463,23115,Schumer,N00001093,Charles E Schumer,s,D,NY,
40624,23213,Schumer,N00001093,Charles E Schumer,s,D,NY,
40971,23390,Schumer,N00001093,Charles E Schumer,s,D,NY,
41044,23440,Schumer,N00001093,Charles E Schumer,s,D,NY,
41191,23525,Schumer,N00001093,Charles E Schumer,s,D,NY,
41308,23594,Schumer,N00001093,Charles E Schumer,s,D,NY,
41471,23674,Schumer,N00001093,Charles E Schumer,s,D,NY,
41508,23697,Schumer,N00001093,Charles E Schumer,s,D,NY,
41774,23822,Schumer,N00001093,Charles E Schumer,s,D,NY,
41997,23951,Schumer,N00001093,Charles E Schumer,s,D,NY,
42109,24020,Schumer,N00001093,Charles E Schumer,s,D,NY,
42235,24099,Schumer,N00001093,Charles E Schumer,s,D,NY,
42289,24135,Schumer,N00001093,Charles E Schumer,s,D,NY,
42582,24275,Schumer,N00001093,Charles E Schumer,s,D,NY,
42782,24392,Schumer,N00001093,Charles E Schumer,s,D,NY,
43256,24674,Schumer,N00001093,Charles E Schumer,s,D,NY,
43271,24682,Schumer,N00001093,Charles E Schumer,s,D,NY,
43501,24788,Schumer,N00001093,Charles E Schumer,s,D,NY,
43521,24801,Schumer,N00001093,Charles E Schumer,s,D,NY,
43646,24881,Schumer,N00001093,Charles E Schumer,s,D,NY,
43776,24952,Schumer,N00001093,Charles E Schumer,s,D,NY,
44161,25147,Schumer,N00001093,Charles E Schumer,s,D,NY,
44211,25183,Schumer,N00001093,Charles E Schumer,s,D,NY,
44353,25275,Schumer,N00001093,Charles E Schumer,s,D,NY,
44563,25378,Schumer,N00001093,Charles E Schumer,s,D,NY,
44695,25456,Schumer,N00001093,Charles E Schumer,s,D,NY,
44698,25458,Schumer,N00001093,Charles E Schumer,s,D,NY,
44876,25567,Schumer,N00001093,Charles E Schumer,s,D,NY,
44913,25589,Schumer,N00001093,Charles E Schumer,s,D,NY,
45048,25653,Schumer,N00001093,Charles E Schumer,s,D,NY,
45300,25780,Schumer,N00001093,Charles E Schumer,s,D,NY,
45403,25829,Schumer,N00001093,Charles E Schumer,s,D,NY,
45963,26210,Schumer,N00001093,Charles E Schumer,s,D,NY,
46092,26283,Schumer,N00001093,Charles E Schumer,s,D,NY,
46596,26630,Schumer,N00001093,Charles E Schumer,s,D,NY,
46643,26653,Schumer,N00001093,Charles E Schumer,s,D,NY,
46960,26849,Schumer,N00001093,Charles E Schumer,s,D,NY,
47038,26905,Schumer,N00001093,Charles E Schumer,s,D,NY,
47041,26906,Schumer,N00001093,Charles E Schumer,s,D,NY,
47429,27180,Schumer,N00001093,Charles E Schumer,s,D,NY,
47517,27198,Schumer,N00001093,Charles E Schumer,s,D,NY,
48132,27560,Schumer,N00001093,Charles E Schumer,s,D,NY,
49034,28141,Schumer,N00001093,Charles E Schumer,s,D,NY,
49620,28476,Schumer,N00001093,Charles E Schumer,s,D,NY,
49648,28492,Schumer,N00001093,Charles E Schumer,s,D,NY,
49951,28667,Schumer,N00001093,Charles E Schumer,s,D,NY,
50241,28861,Schumer,N00001093,Charles E Schumer,s,D,NY,
50688,29135,Schumer,N00001093,Charles E Schumer,s,D,NY,
50741,29172,Schumer,N00001093,Charles E Schumer,s,D,NY,
50811,29214,Schumer,N00001093,Charles E Schumer,s,D,NY,
51226,29500,Schumer,N00001093,Charles E Schumer,s,D,NY,
51311,29555,Schumer,N00001093,Charles E Schumer,s,D,NY,
51537,29724,Schumer,N00001093,Charles E Schumer,s,D,NY,
51796,29883,Schumer,N00001093,Charles E Schumer,s,D,NY,
52244,30187,Schumer,N00001093,Charles E Schumer,s,D,NY,
52314,30227,Schumer,N00001093,Charles E Schumer,s,D,NY,
52480,30328,Schumer,N00001093,Charles E Schumer,s,D,NY,
52545,30372,Schumer,N00001093,Charles E Schumer,s,D,NY,
52766,30482,Schumer,N00001093,Charles E Schumer,s,D,NY,
53052,30641,Schumer,N00001093,Charles E Schumer,s,D,NY,
53184,30717,Schumer,N00001093,Charles E Schumer,s,D,NY,
53561,30933,Schumer,N00001093,Charles E Schumer,s,D,NY,
53809,31099,Schumer,N00001093,Charles E Schumer,s,D,NY,
53927,31191,Schumer,N00001093,Charles E Schumer,s,D,NY,
54554,31615,Schumer,N00001093,Charles E Schumer,s,D,NY,
54810,31788,Schumer,N00001093,Charles E Schumer,s,D,NY,
54977,31888,Schumer,N00001093,Charles E Schumer,s,D,NY,
55242,32047,Schumer,N00001093,Charles E Schumer,s,D,NY,
55427,32141,Schumer,N00001093,Charles E Schumer,s,D,NY,
55777,32349,Schumer,N00001093,Charles E Schumer,s,D,NY,
56024,32504,Schumer,N00001093,Charles E Schumer,s,D,NY,
56152,32566,Schumer,N00001093,Charles E Schumer,s,D,NY,
56668,32759,Schumer,N00001093,Charles E Schumer,s,D,NY,
56884,32876,Schumer,N00001093,Charles E Schumer,s,D,NY,
56890,32879,Schumer,N00001093,Charles E Schumer,s,D,NY,
56904,32890,Schumer,N00001093,Charles E Schumer,s,D,NY,
57243,33104,Schumer,N00001093,Charles E Schumer,s,D,NY,
57415,33206,Schumer,N00001093,Charles E Schumer,s,D,NY,
57564,33303,Schumer,N00001093,Charles E Schumer,s,D,NY,
57651,33352,Schumer,N00001093,Charles E Schumer,s,D,NY,
57722,33383,Schumer,N00001093,Charles E Schumer,s,D,NY,
57724,33384,Schumer,N00001093,Charles E Schumer,s,D,NY,
57895,33503,Schumer,N00001093,Charles E Schumer,s,D,NY,
58303,33761,Schumer,N00001093,Charles E Schumer,s,D,NY,
58424,33828,Schumer,N00001093,Charles E Schumer,s,D,NY,
58547,33908,Schumer,N00001093,Charles E Schumer,s,D,NY,
58687,33979,Schumer,N00001093,Charles E Schumer,s,D,NY,
59079,34086,Schumer,N00001093,Charles E Schumer,s,D,NY,
59297,34204,Schumer,N00001093,Charles E Schumer,s,D,NY,
59557,34395,Schumer,N00001093,Charles E Schumer,s,D,NY,
60015,34676,Schumer,N00001093,Charles E Schumer,s,D,NY,
60507,34983,Schumer,N00001093,Charles E Schumer,s,D,NY,
60603,35055,Schumer,N00001093,Charles E Schumer,s,D,NY,
60738,35131,Schumer,N00001093,Charles E Schumer,s,D,NY,
60808,35175,Schumer,N00001093,Charles E Schumer,s,D,NY,
60957,35259,Schumer,N00001093,Charles E Schumer,s,D,NY,
61252,35450,Schumer,N00001093,Charles E Schumer,s,D,NY,
61317,35489,Schumer,N00001093,Charles E Schumer,s,D,NY,
61418,35554,Schumer,N00001093,Charles E Schumer,s,D,NY,
61586,35653,Schumer,N00001093,Charles E Schumer,s,D,NY,
61680,35696,Schumer,N00001093,Charles E Schumer,s,D,NY,
61784,35785,Schumer,N00001093,Charles E Schumer,s,D,NY,
61916,35862,Schumer,N00001093,Charles E Schumer,s,D,NY,
62059,35953,Schumer,N00001093,Charles E Schumer,s,D,NY,
62387,36178,Schumer,N00001093,Charles E Schumer,s,D,NY,
63004,36530,Schumer,N00001093,Charles E Schumer,s,D,NY,
63064,36551,Schumer,N00001093,Charles E Schumer,s,D,NY,
63307,36714,Schumer,N00001093,Charles E Schumer,s,D,NY,
63673,36965,Schumer,N00001093,Charles E Schumer,s,D,NY,
63829,37068,Schumer,N00001093,Charles E Schumer,s,D,NY,
64179,37281,Schumer,N00001093,Charles E Schumer,s,D,NY,
64269,37341,Schumer,N00001093,Charles E Schumer,s,D,NY,
922,259,Schumer,N00001093,Charles E Schumer,s,D,NY,
932,260,Schumer,N00001093,Charles E Schumer,s,D,NY,
941,262,Schumer,N00001093,Charles E Schumer,s,D,NY,
947,263,Schumer,N00001093,Charles E Schumer,s,D,NY,
2239,831,Schumer,N00001093,Charles E Schumer,s,D,NY,
58870,34059,"Green, Gene",N00005870,Gene Green,h,"","",
10002,4812,"Green, Gene",N00005870,Gene Green,h,D,"",
47448,27186,"Green, Gene",N00005870,Gene Green,h,"","",
56344,32657,"Green, Gene",N00005870,Gene Green,h,"","",
59017,34080,"Green, Gene",N00005870,Gene Green,h,"","",
26209,15167,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
36867,21158,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
42630,24309,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
364,99,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
6607,2991,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
9363,4441,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
9364,4442,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
9365,4443,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
9366,4444,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
389,104,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
392,105,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
9367,4445,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
9368,4446,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
9370,4447,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
9371,4448,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
9372,4449,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
9374,4450,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
43312,24702,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
43334,24704,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
24659,14256,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
25017,14489,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
27843,16130,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
29930,17326,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
30271,17533,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
30413,17620,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
31871,18463,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
34054,19789,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
34938,20319,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
35041,20370,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
38316,21990,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
41025,23427,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
43056,24546,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
43300,24701,Hulshof,N00008032,Kenny Hulshof,h,R,MO,
54163,31372,"Davis, Geoff",N00024862,Geoff Davis,h,R,KY,
5201,2305,"Davis, Geoff",N00024862,Geoff Davis,h,R,KY,
5203,2306,"Davis, Geoff",N00024862,Geoff Davis,h,R,KY,
5204,2307,"Davis, Geoff",N00024862,Geoff Davis,h,R,KY,
5226,2318,"Davis, Geoff",N00024862,Geoff Davis,h,R,KY,
5229,2319,"Davis, Geoff",N00024862,Geoff Davis,h,R,KY,
23048,13338,Sali,N00027644,Bill Sali,h,R,ID,
23051,13339,Sali,N00027644,Bill Sali,h,R,ID,
32029,18544,Sali,N00027644,Bill Sali,h,R,ID,
55230,32041,"Johnson, Henry",N00027848,Hank Johnson,h,D,GA,
12229,6123,Meek,"",Meek,h,D,FL,
12232,6124,Meek,"",Meek,h,D,FL,
12233,6125,Meek,"",Meek,h,D,FL,
12235,6127,Meek,"",Meek,h,D,FL,
12236,6128,Meek,"",Meek,h,D,FL,
12242,6130,Meek,"",Meek,h,D,FL,
12244,6131,Meek,"",Meek,h,D,FL,
12245,6132,Meek,"",Meek,h,D,FL,
12246,6133,Meek,"",Meek,h,D,FL,
27141,15711,Meek,"",Meek,h,D,FL,
27260,15782,Meek,"",Meek,h,D,FL,
51191,29469,Meek,"",Meek,h,D,FL,
13081,6677,Nadler,N00000939,Jerrold Nadler,h,D,NY,
13084,6678,Nadler,N00000939,Jerrold Nadler,h,D,NY,
13086,6679,Nadler,N00000939,Jerrold Nadler,h,D,NY,
13089,6680,Nadler,N00000939,Jerrold Nadler,h,D,NY,
13093,6681,Nadler,N00000939,Jerrold Nadler,h,D,NY,
13098,6682,Nadler,N00000939,Jerrold Nadler,h,D,NY,8
23743,13749,Nadler,N00000939,Jerrold Nadler,h,D,NY,
25831,14988,Nadler,N00000939,Jerrold Nadler,h,D,NY,
38781,22234,Nadler,N00000939,Jerrold Nadler,h,D,NY,
707,182,Stevens,N00007997,Ted Stevens,s,R,AK,
17972,9728,Stevens,N00007997,Ted Stevens,s,R,AK,
17973,9730,Stevens,N00007997,Ted Stevens,s,R,AK,
17978,9735,Stevens,N00007997,Ted Stevens,s,R,AK,
17979,9736,Stevens,N00007997,Ted Stevens,s,R,AK,
18000,9755,Stevens,N00007997,Ted Stevens,s,R,AK,
18001,9756,Stevens,N00007997,Ted Stevens,s,R,AK,
18002,9757,Stevens,N00007997,Ted Stevens,s,R,AK,
18003,9758,Stevens,N00007997,Ted Stevens,s,R,AK,
18004,9759,Stevens,N00007997,Ted Stevens,s,R,AK,
18005,9760,Stevens,N00007997,Ted Stevens,s,R,AK,
18006,9761,Stevens,N00007997,Ted Stevens,s,R,AK,
18008,9762,Stevens,N00007997,Ted Stevens,s,R,AK,
18009,9763,Stevens,N00007997,Ted Stevens,s,R,AK,
18010,9764,Stevens,N00007997,Ted Stevens,s,R,AK,
18011,9765,Stevens,N00007997,Ted Stevens,s,R,AK,
18056,9797,Stevens,N00007997,Ted Stevens,s,R,AK,
18076,9812,Stevens,N00007997,Ted Stevens,s,R,AK,
18077,9813,Stevens,N00007997,Ted Stevens,s,R,AK,
18078,9814,Stevens,N00007997,Ted Stevens,s,R,AK,
9842,4699,Kagen,N00027618,Steve Kagen,h,D,WI,
9843,4700,Kagen,N00027618,Steve Kagen,h,D,WI,
9844,4701,Kagen,N00027618,Steve Kagen,h,D,WI,
9846,4702,Kagen,N00027618,Steve Kagen,h,D,WI,
9847,4703,Kagen,N00027618,Steve Kagen,h,D,WI,
9848,4705,Kagen,N00027618,Steve Kagen,h,D,WI,8
9850,4707,Kagen,N00027618,Steve Kagen,h,D,WI,8
9852,4708,Kagen,N00027618,Steve Kagen,h,D,WI,
9854,4709,Kagen,N00027618,Steve Kagen,h,D,WI,
9856,4710,Kagen,N00027618,Steve Kagen,h,D,WI,
9859,4711,Kagen,N00027618,Steve Kagen,h,D,WI,
51811,29889,Kagen,N00027618,Steve Kagen,h,D,WI,
51812,29890,Kagen,N00027618,Steve Kagen,h,D,WI,
64042,37219,Kagen,N00027618,Steve Kagen,h,D,WI,
1979,685,Hatch,N00009869,Orrin G Hatch,s,R,UT,
1984,687,Hatch,N00009869,Orrin G Hatch,s,R,UT,
1987,689,Hatch,N00009869,Orrin G Hatch,s,R,UT,
1990,691,Hatch,N00009869,Orrin G Hatch,s,R,UT,
1995,695,Hatch,N00009869,Orrin G Hatch,s,R,UT,
1999,697,Hatch,N00009869,Orrin G Hatch,s,R,UT,
2002,698,Hatch,N00009869,Orrin G Hatch,s,R,UT,
2004,699,Hatch,N00009869,Orrin G Hatch,s,R,UT,
2016,701,Hatch,N00009869,Orrin G Hatch,s,R,UT,
2023,703,Hatch,N00009869,Orrin G Hatch,s,R,UT,
11715,5858,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,22
11720,5861,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,
11721,5862,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,
11723,5863,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,
11724,5864,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,
11725,5865,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,
11726,5866,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,
36638,21018,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,
47186,27007,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,
47189,27010,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,
59952,34635,"McCarthy, Kevin",N00028152,Kevin McCarthy,h,R,CA,
10750,5220,Larsen,N00009759,Rick Larsen,h,D,WA,
10752,5221,Larsen,N00009759,Rick Larsen,h,D,WA,
10753,5222,Larsen,N00009759,Rick Larsen,h,D,WA,
10756,5223,Larsen,N00009759,Rick Larsen,h,D,WA,
10758,5224,Larsen,N00009759,Rick Larsen,h,D,WA,
10759,5225,Larsen,N00009759,Rick Larsen,h,D,WA,
10762,5226,Larsen,N00009759,Rick Larsen,h,D,WA,
10765,5227,Larsen,N00009759,Rick Larsen,h,D,WA,
35625,20701,Larsen,N00009759,Rick Larsen,h,D,WA,
40396,23090,Larsen,N00009759,Rick Larsen,h,D,WA,
40428,23106,Larsen,N00009759,Rick Larsen,h,D,WA,
40502,23137,Larsen,N00009759,Rick Larsen,h,D,WA,
42643,24313,Larsen,N00009759,Rick Larsen,h,D,WA,
44270,25224,Larsen,N00009759,Rick Larsen,h,D,WA,
58645,33958,Larsen,N00009759,Rick Larsen,h,D,WA,
60470,34971,Larsen,N00009759,Rick Larsen,h,D,WA,
12838,6527,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12839,6528,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12840,6529,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12841,6530,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12844,6531,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12846,6532,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12847,6533,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12850,6534,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12851,6535,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12853,6536,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12855,6537,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
12856,6538,"Murphy, Timothy","",Timothy Murphy,h,R,PA,18
12858,6541,"Murphy, Timothy","",Timothy Murphy,h,R,PA,
60858,35207,Heinrich,N00029835,Martin Heinrich,h,D,NM,
62832,36432,Heinrich,N00029835,Martin Heinrich,h,D,NM,
18578,10190,Thune,N00004572,John Thune,s,R,SD,
32142,18610,Thune,N00004572,John Thune,s,R,SD,
32514,18873,Thune,N00004572,John Thune,s,R,SD,
33459,19452,Thune,N00004572,John Thune,s,R,SD,
47898,27409,Thune,N00004572,John Thune,s,R,SD,
54379,31498,Thune,N00004572,John Thune,s,R,SD,
41297,23587,Costa,N00026341,Jim Costa,h,D,CA,
49135,28202,Kerry,N00000245,John Kerry,s,D,"",
58937,34059,Kerry,N00000245,John Kerry,s,"","",
7087,3263,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
7090,3264,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
7095,3266,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
7098,3267,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
7101,3269,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
18472,10109,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
20470,11561,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
20485,11572,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
24791,14349,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
5465,2428,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5468,2429,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5471,2430,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5474,2431,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5475,2432,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5476,2433,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5479,2434,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5482,2435,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5483,2436,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5484,2437,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5487,2438,Delahunt,N00000280,Bill Delahunt,h,D,MA,
5490,2439,Delahunt,N00000280,Bill Delahunt,h,D,MA,
25608,14863,Delahunt,N00000280,Bill Delahunt,h,D,MA,
36154,20791,Delahunt,N00000280,Bill Delahunt,h,D,MA,
57164,33056,Delahunt,N00000280,Bill Delahunt,h,D,MA,
26276,15189,Wittman,N00029459,Rob Wittman,h,R,VA,
31450,18226,Wittman,N00029459,Rob Wittman,h,R,VA,
38355,22012,Wittman,N00029459,Rob Wittman,h,R,VA,
45652,26016,Wittman,N00029459,Rob Wittman,h,R,VA,
50454,29005,Wittman,N00029459,Rob Wittman,h,R,VA,
51365,29603,Wittman,N00029459,Rob Wittman,h,R,VA,
51584,29752,Wittman,N00029459,Rob Wittman,h,R,VA,
61004,35299,Wittman,N00029459,Rob Wittman,h,R,VA,
63371,36754,Wittman,N00029459,Rob Wittman,h,R,VA,
63374,36756,Wittman,N00029459,Rob Wittman,h,R,VA,
2061,713,"Bishop, Sanford",N00002674,Sanford D Bishop Jr,h,D,GA,2
2062,714,"Bishop, Sanford",N00002674,Sanford D Bishop Jr,h,D,GA,2
2063,715,"Bishop, Sanford",N00002674,Sanford D Bishop Jr,h,D,GA,2
7259,3353,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7262,3354,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7263,3355,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7264,3356,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7267,3358,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7270,3359,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7273,3360,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7277,3361,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7283,3362,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7290,3363,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7296,3364,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7300,3365,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7304,3366,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7306,3367,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7311,3368,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7317,3370,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7319,3371,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7323,3372,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7325,3373,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7329,3374,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7331,3375,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
7335,3376,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
35349,20551,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
39560,22590,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
45903,26165,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
51806,29887,Frelinghuysen,N00000684,Rodney Frelinghuysen,h,R,NJ,
49000,28121,Sanders,N00000528,Bernie Sanders,s,I,VT,
48931,28089,Courtney,N00024842,Joe Courtney,h,D,CT,
48968,28103,"Hall, Ralph",N00005645,Ralph M Hall,h,R,TX,
49013,28129,"Moore, Gwen",N00026914,Gwen Moore,h,D,WI,
48935,28089,Lieberman,N00000616,Joe Lieberman,s,I,CT,
48890,28053,Casey,N00027503,Bob Casey,s,D,PA,
48970,28105,Dent,N00026171,Charlie Dent,h,R,PA,
48969,28104,Carter,N00025095,John Carter,h,R,TX,
48947,28098,Oberstar,N00001806,James L Oberstar,h,D,MN,
48930,28088,Boyd,N00002743,Allen Boyd,h,D,FL,
48915,28071,Feinstein,N00007364,Dianne Feinstein,s,D,CA,
48907,28067,Wamp,N00003159,Zach Wamp,h,R,TN,
48908,28067,"Alexander, Lamar",N00009888,Lamar Alexander,s,R,TN,
48985,28115,DeLauro,N00000615,Rosa L DeLauro,h,D,CT,
48948,28098,Paulsen,N00029391,Erik Paulsen,h,R,MN,
48961,28102,"Levin, Carl",N00001691,Carl Levin,s,"","",
33391,19406,Marshall,N00009635,Jame Creel Marshall,h,R,GA,
36623,21009,Marshall,N00009635,Jame Creel Marshall,h,R,GA,
36624,21010,Marshall,N00009635,Jame Creel Marshall,h,R,GA,
42583,24276,Marshall,N00009635,Jame Creel Marshall,h,R,GA,
51565,29739,Marshall,N00009635,Jame Creel Marshall,h,D,GA,
58321,33775,Marshall,N00009635,Jame Creel Marshall,h,D,GA,
6014,2650,Cornyn,N00024852,John Cornyn,s,R,TX,
6017,2651,Cornyn,N00024852,John Cornyn,s,R,TX,
6334,2846,Cornyn,N00024852,John Cornyn,s,R,TX,
6338,2847,Cornyn,N00024852,John Cornyn,s,R,TX,
7880,3670,Cornyn,N00024852,John Cornyn,s,R,TX,
7883,3671,Cornyn,N00024852,John Cornyn,s,R,TX,
7920,3700,Cornyn,N00024852,John Cornyn,s,R,TX,
9675,4619,Cornyn,N00024852,John Cornyn,s,R,TX,
9719,4633,Cornyn,N00024852,John Cornyn,s,R,TX,
16103,8489,Cornyn,N00024852,John Cornyn,s,R,TX,
19480,10852,Cornyn,N00024852,John Cornyn,s,R,TX,
19494,10855,Cornyn,N00024852,John Cornyn,s,R,TX,
21016,11990,Cornyn,N00024852,John Cornyn,s,R,TX,
25166,14576,Cornyn,N00024852,John Cornyn,s,R,TX,
25169,14577,Cornyn,N00024852,John Cornyn,s,R,TX,
28425,16428,Cornyn,N00024852,John Cornyn,s,R,TX,
28716,16608,Cornyn,N00024852,John Cornyn,s,R,TX,
49131,28202,Hodes,"",Hodes,h,D,NH,
49174,28230,Hodes,"",Hodes,h,D,NH,
49141,28207,Whitehouse,N00027533,Sheldon Whitehouse,s,D,RI,
49078,28167,Dodd,N00000581,Chris Dodd,s,D,CT,
49130,28202,Courtney,N00024842,Joe Courtney,h,D,CT,
49097,28179,Shelby,N00009920,Richard C Shelby,s,R,AL,
49136,28202,Lieberman,N00000616,Joe Lieberman,s,I,"",
49223,28238,"King, Steve",N00025237,Steven A King,h,R,IA,
49189,28232,"Price, David",N00002260,David Price,h,D,NC,
49263,28264,Tauscher,N00007422,Ellen O Tauscher,h,D,CA,
48967,28102,Webb,N00028058,James Webb,s,"","",
49181,28231,Culberson,N00009738,John Culberson,h,R,TX,
49025,28136,Baldwin,N00004367,Tammy Baldwin,h,D,WI,
49030,28140,Doyle,N00001373,Mike Doyle,h,D,PA,
49142,28208,"Sanchez, Linda","",Linda Sanchez,h,D,CA,
49250,28255,Roberts,N00005285,Pat Roberts,s,R,KS,
49173,28228,Bordallo,N00024866,Madeleine Z Bordallo,h,D,GU,
49065,28162,Crapo,N00006267,Mike Crapo,s,R,ID,
49058,28159,"Bishop, Rob",N00025292,Rob Bishop,h,R,UT,
49101,28183,Mollohan,N00002214,Alan B Mollohan,h,D,WV,
49032,28141,Clarke,N00026961,Yvette D Clarke,h,D,NY,
49229,28240,Durbin,N00004981,Dick Durbin,s,D,IL,
49242,28248,Halvorson,N00029377,Deborah Halvorson,h,D,IL,
49289,28280,"Hastings, Doc",N00009157,Doc Hastings,h,R,WA,
49165,28224,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
49151,28212,Menendez,N00000699,Robert Menendez,s,D,NJ,
